4.7643 0.5481 4.97
4.8010 0.3833 4.95
4.9116 0.3586 4.19
4.9176 0.3173 4.36
4.9513 0.3952 4.59
0.7801 -1.1158 4.99
1.0945 -0.6982 4.93
3.1107 -0.5601 4.28
2.9031 -0.4661 4.94
2.2587 0.0995 4.16
2.2830 0.0593 4.3
2.3823 0.0889 4.97
3.0553 -0.5804 4.7
2.7863 -0.2640 4.91
3.4429 -0.3994 4.95
2.3057 0.1019 4.36
2.2635 0.0583 4.44
2.4834 -0.0215 4.6
2.4957 -0.0142 4.57
2.5808 -0.2296 4.12
2.6404 -0.2258 4.6
2.2690 -0.2011 4.98
2.2764 -0.2453 4.88
2.2967 -0.2173 4.32
2.4425 -0.1750 4.79
2.4456 -0.1474 4.8
3.7660 -0.4581 4.77
3.7881 -0.4976 4.97
3.8659 -0.4286 4.94
3.8846 -0.4545 4.41
0.6185 -1.1753 4.09
0.6963 -1.1822 4.11
0.5015 -1.1581 4.69
0.7438 -1.3078 4.75
0.7223 -1.1586 4.84
5.7505 -0.9252 4.4
5.7742 -0.9637 4.69
5.4281 -0.8740 4.51
5.5845 -0.9172 4.39
5.4519 -0.7989 4.89
2.7397 0.6407 4.21
2.5055 0.6353 4.55
2.6504 0.6151 4.48
2.7311 0.5899 4.74
2.7869 0.5581 4.71
5.8624 0.9116 4.43
5.8293 0.6588 4.13
5.8513 0.8122 4.57
5.8666 0.8635 4.57
5.8884 0.8326 4.36
5.8926 0.7526 4.51
5.9227 0.8996 4.63
5.9309 0.6816 4.88
5.9364 0.7728 4.46
5.9866 0.7559 4.94
2.9017 0.1280 4.63
2.4638 0.4570 4.46
2.4946 0.4009 4.31
2.9525 -0.0410 4.47
2.6189 0.1404 4.7
2.9720 0.1052 4.05
3.0017 0.0498 4.95
3.0410 0.0144 4.3
2.4956 0.1972 4.97
2.5186 0.1193 5
2.6525 0.1745 4.37
2.7041 0.3398 4.79
2.8607 0.4320 4.5
2.8822 0.0631 4.84
2.8831 0.1065 4.99
2.8900 0.3522 4.42
2.8878 -0.0264 4.74
2.9461 0.4031 4.63
3.0121 -0.0523 4.77
3.0892 0.3529 4.53
1.3627 -0.1768 4.45
1.3667 -0.1930 4.36
1.3944 -0.2238 4.29
1.5977 -0.2280 4.67
1.5925 -0.2708 4.93
3.9312 -0.1306 4.92
4.0326 -0.1689 4.94
3.9803 -0.3178 4.54
4.1100 -0.3198 4.74
4.1618 -0.2665 4.15
3.8878 -0.0297 4.94
3.9147 -0.0638 4.49
4.0761 -0.1734 4.62
4.1028 -0.3871 4.96
4.1809 -0.2395 4.88
3.9656 -0.7805 4.05
4.0079 -0.8050 4.27
4.0236 -0.8041 5
4.0930 -0.7231 4.33
3.8905 -0.7404 4.32
4.0280 -0.6133 4.54
3.9493 -0.8194 4.72
3.9493 -0.8194 4.82
4.1005 -0.5862 4.67
4.1132 -0.5810 4.75
3.8305 -0.8478 4.05
3.8075 -0.8647 4.42
3.7792 -0.7815 4.56
3.7794 -0.7788 4.35
4.2176 -0.6143 4.23
3.9908 -0.5320 4.91
4.0048 -0.5210 4.34
1.6490 1.0736 4.98
1.6564 1.0299 4.48
1.7725 1.0375 4.87
1.8207 1.0197 4.35
1.8222 0.7870 4.9
1.9492 0.8589 4.64
2.0202 1.0247 4.99
2.1313 0.8990 4.84
2.1940 0.7538 4.25
4.9502 0.6440 4.3
5.0342 0.6832 4.39
4.7991 0.6294 4.33
4.9743 0.5610 4.93
5.0456 0.6656 4.36
4.9077 0.6563 4.36
4.9538 0.7670 4.04
5.4540 -0.5623 4.9
5.5761 -0.5555 4.71
5.5034 -0.5540 4.67
5.5884 -0.6840 4.82
1.6965 -0.1216 4.6
1.8844 0.0086 4.15
1.6745 0.0802 4.44
2.1319 -0.0177 4.34
1.5788 -0.1641 4.95
1.7144 0.1280 4.5
1.7496 0.1727 4.66
1.7773 0.1403 4.77
1.7796 0.0421 4.47
1.8453 -0.0656 4.99
1.8772 -0.0657 4.92
2.0932 -0.0405 4.93
2.0997 -0.0106 4.68
3.2182 -1.1526 4.11
3.4699 -1.1538 4.8
3.0903 -1.1377 4.72
4.2171 -0.7824 4.72
4.3074 -0.8106 4.47
4.2028 -0.8512 4.65
4.2630 -0.8715 4.99
4.2754 -0.8699 4.02
4.2042 -0.9813 4.63
4.2476 -0.9315 4.94
4.3375 -0.7672 4.94
5.9605 -1.4071 4.15
3.7826 -1.4370 4.32
0.0070 -1.3428 4.78
4.3067 -0.3062 4.42
4.4244 0.1774 4.38
4.6157 -0.1376 4.62
4.3290 -0.3584 4.45
4.3247 -0.2686 4.28
4.2940 -0.3484 4.5
4.5663 0.0723 4.34
4.3101 -0.1331 4.63
4.5422 -0.3646 4.39
4.4062 -0.1609 4.65
4.4552 -0.0659 4.82
4.5231 0.0078 4.73
4.5657 -0.4158 4.17
4.5699 -0.4910 4.29
4.5877 -0.3846 4.81
4.6401 -0.3546 4.87
4.7135 0.0762 4.64
4.7200 0.0228 4.45
4.7362 0.0436 4.03
4.7443 0.1524 4.64
4.8034 0.0589 4.86
1.5463 0.3539 4.41
1.5879 0.3515 4.63
1.5812 0.1684 4.12
1.6038 0.2578 4.42
1.4800 0.0719 4.57
1.2764 0.2487 4.74
1.2932 0.2359 4.07
1.4609 0.1656 4.41
1.4700 0.1622 4.09
1.2867 0.1772 4.65
1.2680 0.1553 4.36
1.3027 0.0299 4.47
1.4170 0.0322 4.95
1.4261 0.0540 4.59
1.3670 0.0499 4.46
1.4483 -0.1169 4.62
1.6229 0.2480 4.48
1.4868 -0.0010 4.21
1.3289 0.2689 4.68
1.3513 0.2722 4.82
1.4040 0.0067 4.73
1.4086 0.0619 5
1.4135 -0.1081 4.14
1.4387 -0.0158 4.71
1.4433 0.1038 4.2
1.4634 -0.0552 4.59
1.4787 -0.1185 4.8
1.4943 0.0257 4.91
1.5378 0.0324 4.78
1.6234 0.2815 4.95
5.6132 -1.1281 4.22
4.9609 -1.1653 4.44
4.9402 -1.0788 4.22
4.8493 -1.0772 4.64
5.3912 -1.0370 4.76
4.7498 -1.0879 4.35
5.4000 -1.0554 4.88
4.8137 -1.0560 4.36
4.9002 -1.2317 4.01
0.0637 0.3527 4.8
5.6926 0.4476 4.13
5.7844 0.0883 4.84
5.9418 0.5115 4.79
5.8032 0.5791 4.29
6.2734 0.4388 4.66
6.0006 0.1539 4.9
6.1114 0.4143 4.6
6.1321 0.4085 4.4
5.9633 0.2125 4.19
5.5942 0.3457 4.08
5.6285 0.4126 4.57
5.6920 0.3028 4.34
5.8526 0.4945 4.81
5.8811 0.0820 4.79
6.0520 0.1642 4.52
6.0524 0.4445 4.76
6.1486 0.2227 4.55
6.1695 0.5467 4.98
6.2133 0.5125 4.93
0.8250 0.8659 4.05
1.0759 0.8788 4.29
1.1122 0.8449 4.14
0.8347 0.6914 4.63
0.4523 0.8847 4.07
0.7800 0.6922 4.7
0.9446 0.8411 4.23
0.9188 0.8377 4.36
0.7165 0.8592 4.12
1.0427 0.6247 4.04
0.7079 0.7015 4.91
0.7443 0.6688 4.23
0.7484 0.6119 4.53
0.7813 0.6141 4.93
0.8790 0.7562 4.95
0.9135 0.8641 4.67
0.9703 0.5928 4.97
1.0850 0.8327 4.04
1.1122 0.7066 4.71
1.1412 0.8116 4.85
1.1363 0.6033 4.93
1.2073 0.7202 4.25
0.1892 -0.9868 4.36
6.1744 -0.7223 4.71
0.1371 -0.8237 4.77
0.1803 -0.8014 4.59
0.3281 -0.7761 4.96
0.4959 -0.7976 4.41
1.6157 -0.9256 4.81
1.5264 -0.9745 4.51
5.8971 -0.5525 4.29
6.0037 -0.5491 4.21
5.9370 -0.4705 4.17
5.9888 -0.5432 4.46
5.6939 -0.5755 4.34
5.7962 -0.5413 4.5
5.8039 -0.5489 4.92
5.7964 -0.5926 4.99
0.5325 0.0482 4.33
6.0383 0.0667 4.53
0.3118 0.3671 4.66
0.2124 0.1324 4.43
0.2746 0.1377 4.28
6.1957 0.0982 4.13
6.1389 0.0219 4.94
6.2048 0.0311 4.5
0.3935 0.1072 4.84
0.4426 0.0958 4.44
6.2802 0.1198 4.01
0.4599 0.1598 4.26
0.3218 0.4291 4.65
0.3127 0.5252 4.51
6.1434 0.1113 4.28
0.3467 0.4758 4.76
0.4955 0.0556 4.62
6.2774 -0.0427 4.86
0.0086 -0.1045 4.41
0.0233 -0.0749 4.61
2.0424 -0.4200 4.5
2.0226 -0.4815 4.59
2.0807 -0.3686 4.2
2.1338 -0.3273 4.4
2.1436 -0.1933 4.72
2.1526 -0.2480 4.99
2.3367 -0.4593 4.89
2.3149 -0.4588 4.01
2.3913 -0.4214 4.58
2.4574 -0.4741 4.69
2.4500 -0.4195 4.72
2.2677 -0.4964 4.89
1.0417 -1.0577 4.56
1.1191 -1.0245 4.44
1.0511 -1.0793 4.51
1.0529 -1.0633 4.97
0.9136 -1.0657 4.72
0.2557 -0.4999 4.31
6.1653 -0.6315 4.37
6.2349 -0.4864 4.57
0.1219 -0.5758 4.81
6.1035 -0.5492 4.41
4.2125 -0.3176 4.92
4.6696 -0.6966 4.81
4.2411 -0.3236 4.01
4.2211 -0.3339 4.32
4.2788 -0.4159 4.55
4.2412 -0.1734 4.94
4.2079 -0.1855 4.77
4.4244 -0.7267 4.73
4.1494 -0.4232 4.64
4.1609 -0.4306 4.59
4.2425 -0.4551 4.59
4.3206 -0.4343 4.79
4.9182 -0.0568 4.22
4.8968 -0.1562 4.72
4.9023 -0.1348 4.9
4.9614 -0.0725 4.83
4.8398 -0.2345 4.7
4.8156 -0.1233 4.68
4.1083 0.3433 4.52
4.1397 0.3166 4.09
4.1296 0.1283 4.43
4.5415 -0.1947 4.33
4.6313 -0.1942 4.26
4.1988 0.3980 4.83
4.1507 0.3661 4.76
4.2851 0.0180 4.82
4.9577 0.0734 4.62
4.9578 0.0733 4.98
4.7145 -0.0403 4.62
2.6526 0.0065 4.49
5.1491 0.3144 4.37
5.1533 0.3050 4.37
5.1879 0.3341 5
5.0730 -0.7599 4.01
5.0755 -0.7540 4.29
4.7343 -0.4960 4.69
5.2153 -0.7004 4.13
4.9488 -0.3710 4.83
4.9529 -0.3723 4.99
5.2178 -0.4486 4.7
5.0420 -0.4319 4.85
5.2348 -0.6060 4.37
5.0690 -0.2451 4.61
4.6581 -0.4567 4.54
4.7115 -0.3872 4.76
4.7635 -0.3892 4.98
4.8230 -0.3396 4.81
5.0511 -0.2975 4.96
5.1344 -0.4035 4.6
5.1765 -0.3183 4.86
5.2227 -0.4683 4.52
5.2314 -0.4504 4.83
5.2476 -0.4589 4.58
1.1523 0.3045 4.8
1.1584 0.3129 4.29
1.3225 0.3768 4.64
1.1579 0.3891 4.22
1.1150 0.1552 4.29
1.1225 0.3592 4.94
1.1360 0.4774 4.95
1.1633 0.2568 4.69
1.1949 0.2591 4.65
1.2186 0.2778 4.69
1.2315 0.4007 4.28
1.1620 0.3982 4.28
0.9201 0.2258 4.11
0.9463 0.0070 4.28
0.9827 0.4270 4.3
0.9875 0.4180 4.18
1.0677 0.3854 4.36
1.1080 0.1617 4.84
1.1622 0.2726 4.49
1.1713 0.2855 4.97
1.2028 0.1773 4.25
1.2137 0.2184 4.27
1.3415 0.3254 5
1.3931 0.3857 4.94
1.4156 0.3034 4.99
1.4296 0.3829 4.88
1.4496 0.3245 4.38
1.4892 0.2886 4.86
1.5229 0.4288 4.86
1.5252 0.2208 4.91
1.5417 0.4819 4.58
1.5620 0.4530 4.82
4.8510 -0.7694 4.96
4.7614 -0.7687 4.53
5.1279 -0.8360 4.9
4.9675 -0.8912 4.87
5.2682 -0.8922 4.94
4.8382 -0.8540 4.13
4.0872 -1.1464 4.11
4.3130 -1.2203 4.91
0.5980 0.5973 4.87
0.5991 0.5907 4.01
0.5776 0.5289 4.94
0.1376 -1.0654 4.37
0.1377 -1.0652 4.54
5.8789 -1.1001 4.48
6.2828 -1.1244 4.5
6.2727 -1.1118 5
0.3306 -1.1715 4.86
5.9036 -1.0475 4.81
0.0876 -1.1017 4.23
2.8535 0.7538 4.71
2.5836 0.9436 4.59
2.2699 1.1227 4.6
2.3673 1.1804 4.76
2.4015 1.1717 4.8
2.4038 1.1085 4.67
2.9591 0.5503 4.87
2.9591 0.5503 4.41
2.3949 0.9007 4.48
2.4268 0.9429 4.83
2.5066 1.2188 4.56
2.5081 0.9085 4.5
2.7516 0.9770 4.84
2.9633 0.6665 4.78
2.9794 0.7589 4.99
3.4066 0.9838 4.93
3.5135 0.9597 4.01
3.5811 0.9544 4.66
4.5912 1.5112 4.36
4.3894 1.4318 4.23
4.2652 1.3222 4.95
4.0641 1.3500 4.96
4.1192 1.3578 4.32
3.7038 1.3535 4.82
3.7853 1.3211 4.25
2.1358 -0.8143 4.27
3.3128 -0.1048 4.66
3.7351 -0.1047 4.08
3.7215 -0.1698 4.19
3.7486 -0.2204 4.52
3.0799 0.1140 4.03
3.1643 0.1524 4.12
3.7882 -0.0309 4.81
3.1454 0.1154 4.66
3.3788 -0.1477 4.79
3.3244 0.1786 4.88
3.4802 0.0955 4.8
3.6724 0.0270 4.26
3.4468 -0.0779 4.38
3.0774 0.1441 4.85
3.2304 0.0578 4.96
3.4837 -0.3087 4.74
3.5232 -0.2448 4.76
3.5274 0.2405 4.98
3.5429 -0.1003 4.69
3.5523 0.0639 4.94
3.6210 -0.3118 4.97
3.9396 0.0365 4.4
2.1290 -1.1761 4.35
5.0994 0.4305 4.44
5.0449 0.3733 4.77
5.1251 0.3451 5
5.1970 0.3946 4.95
5.2075 0.4203 4.58
5.2408 0.4844 4.64
5.3048 0.4854 4.52
5.4041 0.3700 4.82
5.4318 0.4411 4.91
5.4634 0.4729 4.59
