0.1716 0.5386 3.27
6.1853 0.8108 3.82
0.2476 0.6719 3.87
6.0298 0.7387 3.62
0.4276 0.8487 3.57
3.8740 -1.3780 3.83
4.3347 -1.3457 3.89
5.2155 0.1118 3.71
5.0854 0.0544 3.36
5.2031 0.0176 3.9
5.0015 -0.0544 3.44
5.2853 0.0143 3.23
5.9980 -0.2475 3.27
5.4440 -0.1484 3.77
5.8541 -0.0107 3.84
5.9892 -0.1121 3.74
6.0626 -0.3635 3.66
6.1216 -0.3473 3.97
4.5863 -1.0353 3.62
4.4060 -1.0290 3.76
4.5614 -0.9708 3.34
4.7413 -0.8711 3.66
4.4446 -0.9426 3.13
0.7417 0.4758 3.63
1.5687 0.9474 3.72
1.3374 0.7197 3.17
1.5337 0.6833 3.97
1.3198 0.7169 3.75
3.9355 0.7049 3.5
3.9946 0.5815 3.47
3.8052 0.6686 3.03
3.8041 0.5301 3.58
1.7883 -0.5496 3.96
1.7309 -0.3271 3.95
1.8972 -0.4403 3.85
1.8070 -0.4157 3.87
1.8458 -0.3869 3.02
1.8401 -0.4549 3.47
1.6594 -0.5225 3.02
5.3148 -0.1999 3.57
5.3277 -0.2307 3.08
5.6727 -0.2677 3.68
5.6141 -0.3768 3.74
2.0803 -0.8904 3.47
2.6779 -1.2211 3.32
2.5617 -1.1332 3.01
0.4991 1.1113 3.38
0.2142 1.0091 3.44
0.1613 0.9407 3.66
0.5386 1.2640 3.98
3.9233 -0.7312 3.13
3.0359 -1.0992 3.13
3.6199 -0.7248 3.04
3.6194 -0.7036 3.41
3.6577 -0.7313 3.83
2.9715 -0.9339 3.89
3.1924 -0.9011 3.96
3.2639 -0.8686 3.91
3.3061 -0.8283 3.86
3.6594 -0.7539 3.87
5.6228 1.2315 3.23
5.8869 1.0195 3.75
5.4336 1.0793 3.43
6.1931 1.3549 3.21
5.9764 1.1554 3.52
5.8070 1.0158 3.35
0.2993 -0.1714 3.45
0.7125 0.0565 3.47
0.0848 -0.1252 3.56
0.6080 -0.0178 3.04
0.4541 -0.2454 3.5
0.3666 -0.1364 3.6
0.5236 -0.3652 4
0.4863 -0.1687 3.73
3.8507 -1.1000 3.19
2.1665 0.1603 3.52
2.2894 0.3168 3.94
1.5314 -0.5975 3.12
1.6673 -0.5683 3.85
1.4452 -0.6027 3.87
1.5671 -0.7188 3.96
4.0484 0.5080 3.68
4.1135 0.4589 3.84
2.9642 -0.2308 3.56
3.2348 -1.0402 3.59
5.1082 0.4880 3.08
5.2199 0.6123 3.89
5.1038 0.9029 3.79
5.0488 0.9315 3.77
5.4855 0.7185 3.94
5.5623 0.6640 3.72
5.5193 0.7667 3.72
5.5542 0.5276 3.2
5.2955 0.8158 3.79
5.3035 0.8328 3.98
5.4089 0.2777 3.77
5.3998 0.2547 3.63
1.1955 -0.9591 3.27
1.4557 -1.0736 3.76
3.6843 1.1236 3.65
4.8043 1.2694 3.57
5.0290 1.1809 3.07
5.1844 1.2264 3.83
4.0358 1.0292 3.29
3.2877 1.2180 3.87
3.0168 1.2101 3.84
4.6842 0.9926 3.75
4.4889 1.1469 3.17
5.5668 0.0916 3.92
0.5060 -0.8795 3.7
0.9741 -0.1438 3.54
0.9291 -0.1491 3.73
0.7698 -0.1240 3.89
1.2057 -0.0462 3.93
0.5956 -0.8812 3.56
0.8706 -0.3533 3.69
0.7778 -0.6928 3.24
1.2023 -0.5138 3.82
1.1253 -0.5620 3.56
1.1521 -0.5931 3.96
1.2138 -0.2390 3.87
0.8381 -0.4715 3.87
1.9204 0.3837 3.53
1.6357 0.3928 3.28
1.9448 0.4852 3.79
2.0265 0.4258 3.57
1.9115 0.2887 3.58
1.8011 0.5927 3.6
1.7684 0.2251 3.36
1.8505 0.3590 3.79
5.8873 -0.7418 3.97
5.9714 -0.8846 3.49
5.7331 -0.6394 3.01
6.0666 -0.7811 3.9
4.5145 0.2512 3.48
4.5162 0.4335 3.14
4.4519 0.5398 3.92
4.3760 0.6793 3.53
4.2844 0.3343 3.75
4.6228 0.8030 3.8
4.6533 0.4838 3.42
4.7453 0.5020 3.83
4.5162 0.6424 3.16
4.2749 0.8083 3.89
4.6960 0.6501 3.86
4.7026 0.5105 3.7
4.8158 0.3800 3.84
1.1083 -0.7279 3.86
2.2985 0.1120 3.38
2.5301 -0.0150 3.91
2.6642 -0.2033 3.61
2.7318 -0.2647 3.81
2.8345 -0.2759 3.11
3.6930 -0.4419 3.27
2.4189 0.0404 3.88
3.0238 -0.5261 3.54
2.3361 0.1038 3.11
0.9915 -1.2874 3.24
5.3999 -0.8152 3.11
5.4751 -1.0044 3.65
2.8506 0.5972 3.83
5.8961 0.8776 3.77
2.6500 0.2926 3.52
2.7052 0.3463 3.8
2.9842 0.1838 3.94
