  0.2176   0.4836   7.0033
  0.2177   0.4836   7.0966
  0.2162  -0.3951   6.2786
  0.2213   1.1213   5.3904
  0.2195   0.7854   6.1492
  0.2187  -0.1633   5.1906
  0.2120  -1.2754   5.0695
  0.2237   1.0787   6.0707
  0.2223   0.8990   6.3899
  0.2184  -0.7436   6.4794
  0.2395   1.4610   5.6199
  0.2250   0.9001   6.2103
  0.2212  -0.8554   5.2194
  0.2239   0.0591   6.3705
  0.2316   1.0668   4.8203
  0.2263  -0.7381   6.8986
  0.2308   0.6728   6.6893
  0.2298  -0.4188   5.4594
  0.2313  -0.0149   4.7664
  0.2333   0.6531   6.0591
  0.2347   0.9196   6.2716
  0.2322  -0.4053   6.4584
  0.2287  -1.1955   6.2203
  0.2400   1.0293   4.8295
  0.2382   0.3349   5.7396
  0.2369  -0.1267   6.1586
  0.2404   0.8496   6.2716
  0.2340  -1.0669   5.6996
  0.2398   0.4124   5.4694
  0.2411   0.4286   6.2004
  0.2453   1.0122   6.2103
  0.2484   1.2004   6.3705
  0.2442   0.4749   6.0913
  0.2431  -0.1161   5.8502
  0.2474   1.0597   2.4679
  0.2472   1.0329   4.6269
  0.2478   1.0535   5.5492
  0.2445  -0.1873   5.3094
  0.2440  -0.4577   6.1002
  0.2476   0.6719   3.8705
  0.2400  -1.1951   5.4495
  0.2496   0.4087   4.4175
  0.2516   0.8001   6.1214
  0.2553   1.1581   5.9707
  0.2524   0.5060   5.4203
  0.2541   0.5926   5.9787
  0.2527   0.2390   6.3218
  0.2544   0.3736   6.3705
  0.2641   1.2389   6.3899
  0.2563  -0.1854   5.6103
  0.2557  -0.4999   4.3088
  0.2547  -1.0350   6.2304
  0.2620   0.7804   6.8379
  0.2621   0.7804   6.0392
  0.2611   0.1132   6.1092
  0.3000   1.5055   4.2474
  0.4095   1.5536   6.4584
  0.2719   0.8907   6.4709
  0.2675  -0.6472   5.5896
  0.2750   0.8269   6.4501
  0.2745   0.7216   5.9787
  0.2741   0.5551   5.4999
  0.2776   1.0660   5.9189
  0.2724  -0.5314   5.4999
  0.2746   0.1377   4.2805
  0.2707  -0.9948   6.1092
  0.2751  -0.0552   5.4300
  0.2807   1.0748   5.8407
  0.2794   0.9163   5.9894
  0.2741  -0.7959   5.3597
  0.2762  -0.4970   6.2892
  0.2785   0.0239   6.0392
  0.2827   0.8903   6.5405
  0.2813   0.5176   6.1906
  0.2736  -1.1265   6.2103
  0.2819   0.6980   6.7206
  0.3326   1.5210   6.2508
  0.2831   0.0987   6.0003
  0.2840   0.2609   5.6791
  0.2896   1.0954   6.5405
  0.2866   0.3748   5.3402
  0.2866   0.3746   5.5601
  0.3020   1.3965   6.2892
  0.2872   0.0857   6.3515
  0.2874   0.0857   7.2491
  0.2863  -0.1400   6.1214
  0.2924   0.9937   6.4297
  0.2884  -0.1424   5.5802
  0.2930   0.9337   6.3782
  0.2904   0.2261   6.1214
  0.2885  -0.3841   6.1398
  0.2979   0.9585   5.1701
  0.2883  -0.7903   3.3106
  0.2899  -0.5993   6.6099
  0.2968   0.7669   5.0297
  0.2933  -0.3840   6.3705
  0.2991   1.0169   5.7901
  0.2968   0.5587   6.2508
  0.2965   0.3620   5.5492
  0.2957  -0.1434   5.8197
  0.2983   0.0986   5.5208
  0.2958  -0.7071   5.2102
  0.2937  -1.0511   5.3703
  0.3154   1.3906   5.6393
  0.2993  -0.1714   3.4497
  0.3033   0.8245   4.2474
  0.3083   1.2004   5.2894
  0.3043   0.6217   2.0598
  0.2984  -0.9556   3.9216
  0.3046   0.3431   5.5492
  0.3068   0.7345   5.6491
  0.3068   0.4443   5.7992
  0.3117   1.1205   5.5492
  0.3102   0.9625   4.3321
  0.3063   0.2736   6.0591
  0.3128   1.1348   5.5692
  0.3063  -0.1238   6.4017
  0.3079   0.0427   5.9497
  0.3105   0.6584   5.8105
  0.3103   0.5485   5.1600
  0.3060  -0.9827   6.4096
  0.3118   0.3671   4.6582
  0.3127   0.5252   4.5102
  0.3130  -0.0305   5.9393
  0.3192   1.0770   6.4096
  0.3166   0.7913   6.1092
  0.3185   0.5247   6.1906
  0.3338   1.3947   6.2611
  0.3159  -0.5096   6.5183
  0.3175  -0.6308   5.9189
  0.3218   0.4291   4.6503
  0.3217   0.1322   5.2396
  0.3218   0.1323   6.3000
  0.3232   0.4979   6.4297
  0.3234   0.2816   5.9787
  0.3325   1.2522   7.8299
  0.3246  -0.1061   5.1302
  0.3260   0.1221   6.0307
  0.3265   0.0170   5.6996
  0.3334   0.8392   6.6099
  0.3281  -0.7761   4.9574
  0.3330   0.5780   6.0196
  0.3363   0.7837   6.3403
  0.3343  -0.0262   5.4108
  0.3377   0.5540   6.7313
  0.3505   1.3539   6.3108
  0.3411   0.8276   6.2508
  0.3306  -1.1715   4.8577
  0.3395   0.0631   5.1600
  0.3438   0.6525   6.4584
  0.3362  -1.1450   6.2405
  0.3577   1.3306   6.3782
  0.3494   1.0163   4.9785
  0.3467   0.4758   4.7577
  0.3538   1.1285   6.3403
  0.3482   0.0089   5.8694
  0.3656   1.3740   6.0707
  0.3516  -0.0480   6.2304
  0.3511  -0.1878   6.1492
  0.3540   0.5016   5.2301
  0.3593   0.7946   4.8769
  0.3637   1.0148   6.4501
  0.3605   0.0301   6.2004
  0.3603   0.0078   6.4879
  0.3600  -0.3302   6.3515
  0.3651   0.6583   5.5802
  0.3649   0.5977   6.2892
  0.3640   0.3572   5.9707
  0.3743   1.2388   6.4879
  0.3750   1.1891   4.7405
  0.3644  -0.5071   5.8407
  0.3667  -0.1395   6.2103
  0.3666  -0.1364   3.6002
  0.3744   1.0513   2.6803
  0.3680  -0.0888   5.9088
  0.3694  -0.2503   6.1398
  0.3701  -0.0201   6.1492
  0.3735   0.4104   6.1809
  0.3695  -0.7070   5.4203
  0.3766   0.7585   5.9601
  0.3759   0.6035   6.3108
  0.3696  -0.7587   6.2611
  0.3736  -0.2339   4.8965
  0.3764   0.3346   5.3795
  0.3783   0.3358   5.4999
  0.3801   0.6000   6.2716
  0.3772   0.0070   6.4096
  0.3825   0.7925   4.8295
  0.3815   0.7173   6.4584
  0.3791   0.0617   6.5816
  0.3713  -1.1106   5.9290
  0.3790  -0.2259   5.6590
  0.3830   0.7040   6.6004
  0.3795  -0.5490   5.7901
  0.6624   1.5580   2.0172
  0.3830  -0.1588   6.1306
  0.3856   0.1390   6.2004
  0.3981   1.2264   5.8105
  0.3965   1.1536   6.1398
  0.3856  -0.7449   3.4088
  0.3931   0.8204   5.2698
  0.3871  -0.5626   6.5816
  0.3922   0.3204   6.0196
  0.3910  -0.3555   5.1204
  0.3935   0.1072   4.8388
  0.3905  -0.7896   6.3108
  0.3944  -0.4502   5.9290
  0.3992   0.2678   3.6214
  0.4020   0.6074   6.3899
  0.4077   1.0180   5.6996
  0.3982  -0.8539   3.9501
  0.4002  -0.5187   5.8197
  0.4099   1.0338   4.7068
  0.3999  -0.7754   6.1713
  0.4060  -0.1568   6.5910
  0.4055  -0.6132   5.5103
  0.4114   0.6499   5.8791
  0.4041  -0.8425   6.2786
  0.4089  -0.1217   5.7591
  0.4249   1.2968   6.5816
  0.4137   0.3222   5.8889
  0.4129  -0.2500   5.6295
  0.4183   0.7169   6.3782
  0.4138  -0.5255   6.1214
  0.4209   0.8504   5.9189
  0.4179   0.2559   6.2203
  0.4299   1.2748   5.2795
  0.4185   0.3043   5.7992
  0.4224   0.7227   4.0910
  0.4188  -0.2548   5.4203
  0.4156  -1.0099   6.0113
  0.4282   1.0119   5.5601
  0.4195  -0.4903   5.6893
  0.4237   0.2119   5.5692
  0.4276   0.8487   3.5707
  0.4299   0.7924   6.3591
  0.4260  -0.1500   6.2405
  0.4086  -1.3525   6.1092
  0.4221  -1.0076   6.1809
  0.4335   0.7747   4.9785
  0.4373   0.9402   6.3899
  0.4296  -0.6191   5.9393
  0.4264  -0.9907   0.4594
  0.4314  -0.3617   5.5802
  0.4312  -0.4359   6.6996
  0.4349   0.2863   5.9707
  0.4392   0.7557   5.6103
  0.4389   0.7082   4.9367
  0.4465   1.1876   5.5896
  0.4311  -0.9174   6.8379
  0.4491   1.2326   5.1803
  0.4453   1.0653   6.7101
  0.4464   1.0232   6.3705
  0.4441   0.7437   4.9470
  0.4420   0.4493   6.1713
  0.4435   0.5244   5.9894
  0.4354  -0.9739   5.8694
  0.4354  -0.9740   5.7591
  0.4493   1.0720   6.3403
  0.4426   0.0958   4.4432
  0.4453   0.6152   5.6393
  0.4509   1.0568   5.7789
  0.4439  -0.1863   5.7504
  0.4472   0.3538   5.2396
  0.4427  -0.6609   6.1713
  0.4506   0.7910   6.3403
  0.4523   0.8847   4.0677
  0.4457  -0.5528   5.2504
  0.4453  -0.6138   5.7205
  0.4551   1.0042   6.2103
  0.4482  -0.0403   4.9892
  0.4437  -0.8720   6.6390
  0.4571   0.9964   6.2508
  0.4531   0.5619   6.3403
  0.4557   0.8053   6.3515
  0.4442  -1.0334   5.7100
  0.4472  -0.9121   5.5208
  0.4534  -0.0565   6.1906
  0.4578   0.3505   6.2716
  0.4541  -0.2454   3.5003
  0.4599   0.1598   4.2583
  0.4701   1.1144   5.6295
  0.4273  -1.4142   5.8694
  0.4625  -0.0745   5.3402
  0.4610  -0.4354   5.3094
  0.4651   0.3039   6.5495
  0.4422  -1.3762   6.3291
  0.4626  -0.4651   6.3899
  0.4704   0.8069   6.3218
  0.4629  -0.8584   5.4896
  0.4630  -0.9159   5.0398
  0.4741   0.6624   5.9393
  0.4720   0.2959   5.8407
  0.4743   0.5706   5.7901
  0.4681  -0.7023   6.1809
  0.4253  -1.4526   5.6893
  0.4767   0.8360   5.8197
  0.4731   0.0643   5.9088
  0.4704  -0.6430   6.3218
  0.4841   0.9064   5.8988
  0.4806   0.3888   5.8597
  0.4782  -0.1626   4.6661
  0.4770  -0.5398   6.3403
  0.4886   0.9625   5.5208
  0.4837   0.1927   5.9393
  0.4792  -0.6562   6.3705
  0.4894   0.8865   5.7901
  0.4814  -0.8061   6.1398
  0.4924   0.8984   6.2611
  0.4863  -0.1687   3.7304
  0.4966   0.9704   6.4501
  0.4839  -0.8691   5.9393
  0.4991   1.1113   3.3791
  0.4943   0.7109   5.3997
  0.4934   0.5162   3.4088
  0.4954   0.3368   4.8295
  0.4954   0.3367   4.7491
  0.4925  -0.2630   5.7992
  0.5061   1.1988   4.9892
  0.4955   0.0556   4.6193
  0.4703  -1.3932   6.0591
  0.5013   0.7104   6.2405
  0.5016   0.6480   6.2611
  0.5002   0.3632   2.6400
  0.4947  -0.6528   6.1002
  0.4959  -0.7976   4.4112
  0.5057   0.6506   5.8889
  0.5068   0.6502   5.6690
  0.4990  -0.7244   5.1096
  0.5055   0.4115   5.7396
  0.5057   0.0323   6.0113
  0.5173   1.0768   6.0196
  0.5146   0.7277   6.7805
  0.5120   0.3110   5.1000
  0.5137   0.4853   5.8197
  0.5091  -0.3748   4.8483
  0.5060  -0.8795   3.7004
  0.5220   1.1279   5.2601
  0.5173   0.8588   5.6893
  0.5146   0.4118   4.7930
  0.5015  -1.1581   4.6904
  0.5052  -1.0322   6.0591
  0.5365   1.3599   6.0392
  0.5105  -0.8767   6.1002
  0.5112  -0.8136   4.8295
  0.5321   1.2376   4.5383
  0.5168  -0.5748   6.3515
  0.5218   0.3675   5.8694
  0.5211   0.2146   6.0913
  0.5375   1.2889   6.2304
  0.5386   1.2640   3.9794
  0.5460   1.3488   5.3795
  0.5243   0.0541   5.8791
  0.5226  -0.3347   5.4108
  0.5144  -1.1271   6.3705
  0.5236  -0.3652   4.0008
  0.5362   1.1327   6.0003
  0.5256  -0.1305   5.5103
  0.5221  -0.7325   5.5692
  0.5367   1.1238   5.5802
  0.5336   0.9510   5.0398
  0.5182  -1.0547   2.8597
  0.5477   1.3285   5.2194
  0.5055  -1.3553   6.1586
  0.5290  -0.5236   5.3506
  0.5325   0.0482   5.2301
  0.5325   0.0482   4.3321
  0.5647   1.4189   6.0505
  0.5440   1.1363   6.5183
  0.5365   0.5809   5.4999
  0.5222  -1.1508   6.1002
  0.5349   0.2352   5.9393
  0.5310  -0.7555   5.1400
  0.5406   0.7388   2.2577
  0.5407   0.7388   4.8388
  0.5395   0.4527   5.6295
  0.5344  -0.4945   6.4216
  0.5375   0.0022   5.4300
  0.5366  -0.2565   5.8597
  0.5398   0.3186   6.2103
  0.5402   0.0059   5.9290
  0.5396  -0.0680   5.6199
  0.5432  -0.5010   4.6904
  0.5522   0.3953   5.0297
  0.5507   0.1439   6.3108
  0.5534   0.4486   6.1492
  0.5519   0.0006   6.2786
  0.5549   0.4095   2.0034
  0.5615   1.0197   5.6690
  0.5609   0.7760   6.4216
  0.5606   0.6608   4.8203
  0.5678   0.9397   6.3108
  0.5652   0.6106   2.9999
  0.5647   0.4527   4.9785
  0.5645   0.3006   6.4297
  0.5618  -0.2831   6.1002
  0.5819   1.2920   6.2892
  0.5737   1.0061   6.3591
  0.5711   0.6814   5.6295
  0.5711   0.6814   6.1002
  0.5654  -0.4128   6.4794
  0.5700   0.3403   5.6996
  0.5635  -0.7415   5.8502
  0.5725   0.4527   6.0196
  0.5734   0.5502   6.2304
  0.5731   0.1496   5.6295
  0.5676  -0.7363   6.3218
  0.5691  -0.8583   6.1214
  0.5732  -0.1736   6.0113
  0.5742  -0.0030   5.9290
  0.5868   1.1611   6.0707
  0.5833   1.0221   6.4419
  0.5776   0.5289   4.9367
  0.5813   0.7720   4.8295
  0.5787   0.4218   5.9601
  0.5830   0.8913   5.3094
  0.5795   0.3702   5.2698
  0.5849   0.8288   6.0591
  0.5806   0.2667   5.7100
  0.5803   0.1544   4.3679
  0.5794  -0.0280   5.5402
  0.5804  -0.3665   5.8597
  0.5799  -0.5110   5.2795
  0.5933   0.8345   6.3291
  0.5972   0.9958   6.4794
  0.5931   0.5822   5.2795
  0.5924   0.4500   5.7901
  0.5922   0.4371   5.5802
  0.5911  -0.1490   6.5495
  0.5870  -0.7127   5.9088
  0.5980   0.5973   4.8673
  0.6021   1.0105   5.7504
  0.6025   1.0039   5.9787
  0.6002   0.7733   6.6996
  0.5991   0.5907   4.0095
  0.5985   0.4148   6.5495
  0.5977  -0.0974   5.5103
  0.5858  -1.1547   5.5492
  0.6118   1.1229   6.6004
  0.6027   0.3473   5.6199
  0.6077   0.8269   5.2994
  0.6073   0.8111   6.2103
  0.6022   0.0307   5.5802
  0.6082   0.8544   6.3705
  0.5956  -0.8812   3.5591
  0.6063   0.4999   5.0297
  0.6064   0.4044   6.4584
  0.6092   0.6953   6.6292
  0.5911  -1.1563   5.6893
  0.6139   0.8257   6.1092
  0.6112   0.5269   6.4709
  0.6080  -0.0178   3.0402
  0.6151   0.8753   5.5896
  0.6064  -0.4198   6.3403
  0.6095  -0.0638   6.5008
  0.6211   0.9747   5.1701
  0.6083  -0.7008   6.3705
  0.6232   0.7225   5.8197
  0.6105  -0.9434   5.8105
  0.6193   0.0069   5.2795
  0.6277   0.9663   6.2786
  0.6205   0.0154   5.4203
  0.6197  -0.1610   5.4594
  0.6200  -0.2851   5.8694
  0.6301   0.8728   5.1906
  0.6220  -0.3872   5.1997
  0.6338   0.9880   6.2508
  0.6238  -0.3080   6.2203
  0.6205  -0.7470   6.3108
  0.6354   0.8775   4.7068
  0.6244  -0.6357   6.5315
  0.6236  -0.8885   5.9189
  0.6319   0.1852   5.4694
  0.6298  -0.4215   6.4419
  0.6326  -0.0213   6.3291
  0.6185  -1.1753   4.0910
  0.6308  -0.6835   6.1809
  0.6504   1.1764   4.5172
  0.6368  -0.2044   4.8867
  0.6452   0.8826   6.1214
  0.6371  -0.2558   5.8290
  0.6419   0.4715   6.1809
  0.6434   0.5550   5.5402
  0.6396  -0.3483   5.8791
  0.6322  -1.0418   5.3506
  0.6234  -1.2628   5.0098
  0.6520   0.9693   6.5095
  0.6465   0.5178   5.2894
  0.6465   0.1477   4.2805
  0.6458   0.0342   6.4501
  0.6493   0.5224   5.8889
  0.6413  -0.8080   4.2474
  0.6346  -1.1433   6.4096
  0.6511   0.4096   6.1906
  0.6459  -0.5618   5.1400
  0.6527   0.1670   6.0707
  0.6557   0.5905   6.2508
  0.6483  -0.5393   6.1092
  0.6569   0.4404   5.9189
  0.6573   0.3465   6.1492
  0.6542  -0.3721   6.7694
  0.6585   0.3090   6.2304
  0.6578   0.0045   6.0003
  0.6555  -0.4331   6.5095
  0.6461  -1.1118   6.3705
  0.6569  -0.3745   6.1002
  0.6637   0.6309   5.1499
  0.6611   0.0396   5.2504
  0.6670   0.6029   5.8290
  0.6639  -0.0168   5.3506
  0.6636  -0.2575   4.7491
  0.6672   0.2624   6.0392
  0.6643  -0.6209   6.3000
  0.6896   1.2709   5.1600
  0.6681  -0.5821   5.8988
  0.6705  -0.3490   6.2103
  0.6783   0.6923   6.3591
  0.6877   1.1475   5.7789
  0.6791   0.6512   5.7100
  0.6713  -0.4846   4.8965
  0.6797   0.6054   5.3506
  0.6766   0.1304   6.1809
  0.6751  -0.1072   5.7504
  0.6810   0.1202   5.8197
  0.6801   0.0976   4.8577
  0.6716  -0.8885   6.2405
  0.6848   0.6760   5.8988
  0.6838   0.5517   6.1002
  0.6852   0.5980   5.2994
  0.6807  -0.1077   5.5296
  0.6866   0.6963   6.5405
  0.6855   0.5741   6.2508
  0.6700  -1.0719   6.7694
  0.6834   0.2172   5.6791
  0.6849   0.4302   7.0891
  0.6851   0.4302   6.5008
  0.6832   0.1349   5.8105
  0.6814  -0.5228   5.7504
  0.6907   0.6585   6.1809
  0.6914   0.6648   6.3000
  0.6895   0.1343   6.3899
  0.6881  -0.0454   5.6491
  0.6849  -0.5833   5.7901
  0.6930   0.3833   5.4300
  0.7321   1.4215   5.7789
  0.6921   0.0601   6.2103
  0.6618  -1.3769   5.2795
  0.6908  -0.5202   5.8290
  0.6868  -0.8981   5.3094
  0.6959   0.0057   4.0677
  0.6912  -0.6285   6.4879
  0.6962  -0.1768   4.8388
  0.7011   0.4723   5.2994
  0.6993   0.1067   6.2508
  0.6990  -0.1492   5.7789
  0.7114   0.9618   5.7701
  0.6983  -0.5125   6.5183
  0.7112   0.9342   5.8407
  0.7079   0.7015   4.9064
  0.6973  -0.7175   4.7491
  0.7035   0.0121   5.7100
  0.7192   1.1838   5.9497
  0.7114   0.8424   6.4794
  0.7085   0.3493   5.6893
  0.7010  -0.6657   4.1099
  0.7060  -0.0486   6.0505
  0.7050  -0.2348   5.9787
  0.7090   0.1875   6.3000
  0.6961  -1.1121   6.5495
  0.7165   0.8592   4.1195
  0.7160   0.7731   5.4300
  0.7132   0.4836   4.6582
  0.7010  -0.9329   5.2102
  0.7149   0.4475   6.3515
  0.7125   0.0565   3.4707
  0.7073  -0.6565   6.0113
  0.6963  -1.1822   4.1099
  0.7075  -0.7937   6.1002
  0.7170   0.3100   6.4584
  0.7180   0.2672   5.7701
  0.7093  -0.8587   5.4108
  0.7161  -0.2119   4.2474
  0.7198   0.2172   5.1803
  0.7197   0.1765   4.2694
  0.7127  -0.6889   6.3591
  0.7371   1.2153   6.1809
  0.7215   0.0822   6.0307
  0.7171  -0.5493   6.2203
  0.7204  -0.3042   4.4695
  0.7286   0.6280   6.2508
  0.7289   0.6206   6.3000
  0.7164  -0.8976   6.1492
  0.7211  -0.7978   6.8498
  0.7132  -1.1394   6.2611
  0.7326   0.5105   4.5102
  0.7396   0.9963   6.2508
  0.7276  -0.3554   6.4879
  0.7295  -0.3755   6.4709
  0.7354   0.3191   5.8197
  0.7504   1.2023   5.7992
  0.7364   0.4396   5.8597
  0.7394   0.6515   6.4501
  0.7327  -0.2014   6.8986
  0.7219  -1.0873   5.7396
  0.7448   0.9756   3.7611
  0.7311  -0.6013   6.5095
  0.7387   0.3048   5.2194
  0.7223  -1.1586   4.8388
  0.7417   0.4758   3.6306
  0.7494   1.0178   6.4501
  0.7443   0.6688   4.2313
  0.7378  -0.5514   4.4629
  0.7492   0.8175   5.8791
  0.7484   0.6119   4.5312
  0.7411  -0.4091   6.1398
  0.7413  -0.4548   5.3904
  0.7543   0.9250   6.3591
  0.7483   0.2632   5.4896
  0.7428  -0.5961   5.9189
  0.7564   0.8477   6.2611
  0.7463  -0.3664   4.7491
  0.7447  -0.5991   5.4694
  0.7375  -1.0680   5.2601
  0.7452  -0.6644   6.3591
  0.7603   0.9209   3.9501
  0.7580   0.6691   5.3299
  0.7557   0.2877   6.3108
