6.1016 0.7291 6.02
0.0816 0.7643 6.11
0.5711 0.6814 6.1
0.6452 0.8826 6.12
2.4904 -0.5255 6.18
2.4904 -0.5255 7
5.0609 0.2013 6.02
5.1687 0.2322 6.26
4.9365 -0.0468 6.1
5.0564 0.0059 6.41
5.1584 0.2128 6.34
5.2126 -0.1355 6.49
5.3600 -0.0461 6.13
5.5002 -0.0571 6.21
5.5156 -0.0729 7.31
5.6063 -0.0454 6.36
5.7702 -0.2624 6.37
5.8138 -0.2410 6.03
5.8755 -0.2663 6.35
5.8755 -0.2663 6.57
5.8918 -0.2341 6.37
5.8979 -0.1587 6.38
5.9482 -0.0879 6.41
5.9712 -0.1648 6.19
5.9977 -0.1186 6.19
6.0275 -0.1211 6.21
6.0325 -0.0947 6.15
6.1597 -0.3601 6.29
0.5534 0.4486 6.15
0.5725 0.4527 6.02
0.6573 0.3465 6.15
0.6585 0.3090 6.23
0.6672 0.2624 6.04
0.6849 0.4302 7.09
0.6851 0.4302 6.5
0.7170 0.3100 6.46
0.8092 0.4408 6.8
0.8092 0.4408 7
0.8178 0.3121 6.11
0.8218 0.3280 6.27
0.8745 0.4479 6.12
0.8920 0.3631 6.08
0.9095 0.3980 6.03
1.8062 0.6720 6.48
1.3107 0.6921 6.58
1.3889 0.5893 6.14
1.3936 0.5932 6.49
1.4110 0.5050 6.46
1.5852 0.7489 6.1
1.6215 0.8502 6.09
1.6214 0.8502 6.82
1.6475 0.8103 6.52
1.6506 0.8091 6.38
1.7434 0.4933 6.03
1.8022 0.6784 6.12
1.8030 0.6709 6.3
3.7239 0.9039 6.69
4.0340 0.6518 6.5
3.6703 0.4780 6.23
1.7760 -0.3662 6.08
3.2454 0.7425 6.06
3.2727 0.8995 6.21
3.3108 0.7134 6.37
3.3541 0.8459 6.27
3.4457 0.6725 6.28
1.3283 -0.5986 6.34
1.2559 -0.5232 6.37
1.3080 0.9277 6.08
1.3361 1.0301 6.08
1.3680 1.0942 6.5
1.3939 1.0143 6.13
1.4511 0.9987 6.48
1.4715 1.1197 6.15
1.5016 1.0730 6.15
1.4967 0.9875 6.05
1.5296 0.9934 6.54
1.5372 1.0291 6.14
1.9298 1.0455 6.35
2.0353 1.0966 6.49
2.1018 1.0529 6.01
5.3663 -0.3039 6.74
5.2882 -0.2026 6.34
5.3075 -0.2036 6.32
5.4960 -0.3310 6.25
5.5395 -0.3394 6.25
5.5775 -0.2886 7.05
2.8146 -1.0178 6.21
2.5618 -1.1332 6.26
0.1371 1.1610 6.18
0.1502 1.1650 6.48
0.3538 1.1285 6.34
0.5868 1.1611 6.07
3.6296 -0.5411 6.06
6.2760 -0.2470 6.26
0.0998 -0.2058 6.39
0.1162 0.0009 6.19
0.1984 -0.1941 6.15
0.2369 -0.1267 6.16
0.2785 0.0239 6.04
0.2863 -0.1400 6.12
0.3063 -0.1238 6.4
0.3603 0.0078 6.49
0.3667 -0.1395 6.21
0.6326 -0.0213 6.33
2.6360 -1.4038 6.6
3.9039 -1.1172 6.09
2.2709 0.3411 6.3
2.2980 0.5020 6.57
2.1019 0.4379 6.31
2.2113 0.4701 6.3
2.2112 0.4701 6.32
2.4098 0.2617 6.51
2.2384 0.4204 6.36
2.1477 0.3080 6.02
2.1477 0.3080 6.2
2.1324 0.2381 6.27
2.1988 0.1856 6.08
2.2107 0.4282 7.02
2.2108 0.4282 7.81
2.2071 0.2975 6.14
2.2192 0.4214 6.1
2.2369 0.1757 6.46
2.2485 0.3419 6.58
2.2606 0.1671 6.53
2.2694 0.3492 6.39
2.2923 0.5358 6.13
2.3234 0.4932 6.23
2.3170 0.2679 6.38
2.3474 0.5277 6.29
2.3641 0.4870 6.07
2.3744 0.4869 6.38
2.4013 0.3839 6.01
1.4716 -0.4560 6.16
1.6000 -0.7278 6.12
3.1875 0.2934 6.39
3.2259 0.4020 6.27
3.2266 0.4914 6.33
3.2881 0.4238 6.29
3.2948 0.3207 6.56
3.3521 0.2365 6.56
3.3694 0.2980 6.32
4.8581 -0.6507 6.32
4.0282 0.5286 6.08
4.2528 0.5909 6.66
2.9344 -0.3054 6.13
3.2781 -0.9934 6.42
5.6904 0.5017 6.08
5.1304 0.6448 6.05
5.3712 0.6447 6.19
5.3997 0.5510 6.32
5.5280 0.6762 6.03
5.6792 0.7122 6.11
5.3682 0.1902 6.08
5.4533 0.1373 6.33
4.3469 0.9237 6.53
4.4350 1.1351 6.41
4.7126 1.3963 6.04
5.0168 1.1515 6.25
5.2462 1.1281 6.57
5.2343 1.3349 6.2
5.5437 0.1754 6.07
0.7891 -0.0196 6.11
0.8578 -0.1544 6.14
1.0223 -0.0183 6.14
1.2373 -0.1258 6.82
1.2374 -0.1257 6.7
0.8985 -0.5948 6.39
0.9084 -0.5960 6.5
0.7311 -0.6013 6.51
0.7411 -0.4091 6.14
0.9547 -0.4548 6.01
1.6245 0.3998 6.39
1.6420 0.4184 6.08
1.6449 0.4144 6.25
1.6927 0.3577 6.22
1.7088 0.2776 6.4
1.7512 0.4921 6.42
1.7711 0.2215 6.46
1.8273 0.4552 6.1
1.8303 0.4523 6.4
1.8558 0.3951 6.02
1.9350 0.4005 6.02
2.0296 0.3546 6.33
2.0445 0.4039 6.18
5.8588 -0.7689 6.62
5.9188 -0.6880 6.28
5.9936 -0.8273 6.04
4.2241 0.2977 6.25
4.2271 0.3003 6.14
4.3201 0.8545 6.45
4.3659 0.0734 6.93
4.4160 0.2613 6.52
4.4289 0.4491 6.08
4.4398 0.4425 6.28
4.4659 0.6181 6.69
4.4988 0.4230 6.19
4.6690 0.8446 6.68
4.7233 0.4001 6.21
2.7763 -0.2732 6.03
2.2908 0.0991 6.13
2.3365 -0.1052 6.67
2.3365 -0.1052 6.91
2.4104 -0.1203 6.11
2.4751 -0.1532 6.54
2.5214 -0.1497 6.4
2.5298 -0.1646 6.31
0.5055 -1.3553 6.16
0.4422 -1.3762 6.33
0.4703 -1.3932 6.06
5.6124 -0.9309 6.12
5.7530 -1.0295 6.12
5.7432 -0.9791 6.19
5.9981 -1.2204 6.05
2.5024 0.6368 6.18
2.5426 0.6125 6.14
2.6839 0.5492 6.46
2.6899 0.5006 6.49
2.7766 0.6340 6.28
2.8316 0.5134 6.15
2.8357 0.4882 6.04
2.8567 0.4449 6.2
2.8648 0.4451 6.35
2.5128 0.2510 6.36
2.5379 0.4523 6.24
2.5632 0.2019 6.45
2.5736 0.3697 6.09
2.5789 0.2280 6.46
2.6688 0.2331 6.44
2.7133 0.2614 6.12
2.7184 0.1142 6.07
2.7386 0.1704 6.04
2.8607 0.4319 6.3
2.9132 0.4071 6.46
2.9925 0.0674 6.37
2.9965 0.0526 6.5
3.0183 0.2507 6.2
3.9851 -0.3203 6.08
4.0187 -0.2522 6.3
3.7674 -0.1795 6.21
3.8657 -0.2538 6.33
3.9192 -0.1893 6.6
3.9858 -0.4309 6.45
3.9905 -0.2833 6.17
4.0182 -0.3114 6.17
1.7215 0.9661 6.45
1.9323 0.9649 6.53
2.0107 0.9963 6.06
2.0703 0.8270 6.25
2.1257 0.7550 6.26
2.2400 0.6359 6.24
4.9059 0.6924 6.02
1.4644 -1.3470 6.05
1.5176 -1.2444 6.53
5.4628 -0.5729 6.04
